Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Factory Latitude,Factory Longitude,Distance (km),Lead Time
3098,ORD03098,2025-02-12,2025-02-18,Standard,CUST3617,USA,Los Angeles,CA,45292,Chocolate,West,P800,Wonka Bar - Milk Chocolate,715.42,264,269.07,446.35,Wicked Choccy's,32.076176,-81.088371,1386,6
3099,ORD03099,2025-06-25,2025-06-28,Same Day,CUST8030,USA,Los Angeles,CA,53390,Other,West,P926,Lickable Wallpaper,653.2,212,130.76,522.44,Secret Factory,41.446333,-90.565487,1195,3
3100,ORD03100,2025-01-12,2025-01-16,Same Day,CUST5875,USA,Houston,TX,30361,Chocolate,South,P522,Wonka Bar - Nutty Crunch Surprise,1084.74,167,442.73,642.01,Lot's O' Nuts,32.881893,-111.768036,1681,4
3101,ORD03101,2025-11-24,2025-11-28,Second,CUST8358,USA,Chicago,IL,87255,Other,Central,P523,Fizzy Lifting Drinks,889.82,165,259.08,630.74,Sugar Shack,48.11914,-96.18115,711,4
3102,ORD03102,2025-03-03,2025-03-06,First,CUST5688,USA,New York,NY,58096,Chocolate,East,P134,Wonka Bar - Fudge Mallows,812.97,141,292.54,520.43,Lot's O' Nuts,32.881893,-111.768036,727,3
3103,ORD03103,2025-06-27,2025-07-02,First,CUST3541,USA,Houston,TX,24473,Chocolate,South,P493,Wonka Bar - Triple Dazzle Caramel,499.65,148,141.86,357.79,Wicked Choccy's,32.076176,-81.088371,1767,5
3104,ORD03104,2025-11-24,2025-11-28,Standard,CUST8740,USA,Los Angeles,CA,22033,Chocolate,West,P388,Wonka Bar - Fudge Mallows,221.86,80,86.23,135.63,Lot's O' Nuts,32.881893,-111.768036,213,4
3105,ORD03105,2025-10-24,2025-10-31,Standard,CUST5801,USA,New York,NY,69030,Chocolate,East,P268,Wonka Bar - Nutty Crunch Surprise,1617.36,289,634.4,982.96,Lot's O' Nuts,32.881893,-111.768036,1701,7
3106,ORD03106,2025-07-13,2025-07-16,Same Day,CUST3155,USA,Houston,TX,79328,Chocolate,South,P281,Wonka Bar - Triple Dazzle Caramel,302.89,90,88.76,214.13,Wicked Choccy's,32.076176,-81.088371,1333,3
3107,ORD03107,2025-09-23,2025-09-30,Standard,CUST6343,USA,Chicago,IL,95872,Sugar,Central,P670,SweeTARTS,242.49,107,71.21,171.28,Sugar Shack,48.11914,-96.18115,1949,7
3108,ORD03108,2025-02-06,2025-02-09,Second,CUST6489,USA,New York,NY,65733,Sugar,East,P791,SweeTARTS,136.67,52,30.55,106.12,Sugar Shack,48.11914,-96.18115,109,3
3109,ORD03109,2025-10-06,2025-10-10,Same Day,CUST6897,USA,Los Angeles,CA,79105,Other,West,P358,Fizzy Lifting Drinks,341.02,146,63.31,277.71,Sugar Shack,48.11914,-96.18115,1694,4
3110,ORD03110,2025-11-14,2025-11-20,Second,CUST7868,USA,New York,NY,35083,Chocolate,East,P233,Wonka Bar - Fudge Mallows,1048.72,269,254.87,793.85,Lot's O' Nuts,32.881893,-111.768036,1881,6
3111,ORD03111,2025-01-28,2025-01-31,First,CUST1085,USA,New York,NY,33144,Chocolate,East,P879,Wonka Bar - Nutty Crunch Surprise,1252.72,299,374.53,878.19,Lot's O' Nuts,32.881893,-111.768036,984,3
3112,ORD03112,2025-02-22,2025-02-26,Same Day,CUST3143,USA,Chicago,IL,97093,Sugar,Central,P779,Hair Toffee,800.06,290,222.78,577.28,The Other Factory,35.1175,-89.971107,1692,4
3113,ORD03113,2025-10-16,2025-10-18,Same Day,CUST5316,USA,Houston,TX,49137,Sugar,South,P405,Hair Toffee,1549.96,247,687.08,862.88,The Other Factory,35.1175,-89.971107,691,2
3114,ORD03114,2025-01-09,2025-01-12,Second,CUST7415,USA,Chicago,IL,75577,Sugar,Central,P271,Everlasting Gobstopper,1040.89,209,357.34,683.55,Secret Factory,41.446333,-90.565487,142,3
3115,ORD03115,2025-07-14,2025-07-18,Same Day,CUST8462,USA,Los Angeles,CA,33741,Sugar,West,P264,Laffy Taffy,471.8,102,149.15,322.65,Sugar Shack,48.11914,-96.18115,1661,4
3116,ORD03116,2025-04-09,2025-04-16,Second,CUST8640,USA,New York,NY,26208,Other,East,P829,Kazookles,949.98,182,384.33,565.65,The Other Factory,35.1175,-89.971107,2068,7
3117,ORD03117,2025-11-18,2025-11-22,First,CUST9841,USA,New York,NY,61020,Sugar,East,P402,Hair Toffee,461.15,105,81.01,380.14,The Other Factory,35.1175,-89.971107,1180,4
3118,ORD03118,2025-01-26,2025-01-31,First,CUST3071,USA,New York,NY,12497,Sugar,East,P270,Everlasting Gobstopper,1077.69,261,443.42,634.27,Secret Factory,41.446333,-90.565487,1754,5
3119,ORD03119,2025-10-22,2025-10-29,Standard,CUST3457,USA,Los Angeles,CA,41192,Sugar,West,P897,Fun Dip,397.06,98,166.48,230.58,Sugar Shack,48.11914,-96.18115,1689,7
3120,ORD03120,2025-06-08,2025-06-13,First,CUST4433,USA,Los Angeles,CA,97049,Other,West,P436,Lickable Wallpaper,419.47,72,144.08,275.39,Secret Factory,41.446333,-90.565487,1616,5
3121,ORD03121,2025-10-01,2025-10-08,Standard,CUST3788,USA,Chicago,IL,31580,Other,Central,P938,Kazookles,695.25,232,174.62,520.63,The Other Factory,35.1175,-89.971107,1811,7
3122,ORD03122,2025-06-24,2025-06-28,First,CUST5759,USA,Chicago,IL,55914,Other,Central,P623,Lickable Wallpaper,867.66,141,340.07,527.59,Secret Factory,41.446333,-90.565487,1343,4
3123,ORD03123,2025-05-14,2025-05-21,Second,CUST1746,USA,Houston,TX,48013,Chocolate,South,P864,Wonka Bar - Milk Chocolate,767.59,204,196.17,571.42,Wicked Choccy's,32.076176,-81.088371,2055,7
3124,ORD03124,2025-05-08,2025-05-11,First,CUST2771,USA,Los Angeles,CA,56885,Sugar,West,P961,Hair Toffee,255.96,77,100.47,155.49,The Other Factory,35.1175,-89.971107,824,3
3125,ORD03125,2025-04-20,2025-04-26,First,CUST1536,USA,Chicago,IL,74080,Other,Central,P681,Kazookles,932.7,244,197.14,735.56,The Other Factory,35.1175,-89.971107,2252,6
3126,ORD03126,2025-04-20,2025-04-23,First,CUST4163,USA,Chicago,IL,33690,Sugar,Central,P179,Fun Dip,1256.0,263,463.53,792.47,Sugar Shack,48.11914,-96.18115,592,3
3127,ORD03127,2025-10-04,2025-10-07,Second,CUST5031,USA,Chicago,IL,32550,Other,Central,P659,Wonka Gum,64.94,28,22.86,42.08,Secret Factory,41.446333,-90.565487,223,3
3128,ORD03128,2025-09-25,2025-09-30,First,CUST7060,USA,Houston,TX,81709,Other,South,P869,Wonka Gum,501.77,156,155.05,346.72,Secret Factory,41.446333,-90.565487,1509,5
3129,ORD03129,2025-06-15,2025-06-16,Same Day,CUST5843,USA,Los Angeles,CA,60876,Other,West,P302,Lickable Wallpaper,417.59,105,137.4,280.19,Secret Factory,41.446333,-90.565487,256,1
3130,ORD03130,2025-05-29,2025-05-31,First,CUST5257,USA,New York,NY,34677,Sugar,East,P523,SweeTARTS,1286.96,235,411.24,875.72,Sugar Shack,48.11914,-96.18115,242,2
3131,ORD03131,2025-04-23,2025-04-27,Same Day,CUST6038,USA,Houston,TX,77076,Chocolate,South,P848,Wonka Bar - Triple Dazzle Caramel,965.15,283,248.17,716.98,Wicked Choccy's,32.076176,-81.088371,1501,4
3132,ORD03132,2025-05-31,2025-06-06,Second,CUST4932,USA,Chicago,IL,43081,Chocolate,Central,P674,Wonka Bar - Fudge Mallows,654.14,175,185.65,468.49,Lot's O' Nuts,32.881893,-111.768036,1988,6
3133,ORD03133,2025-02-13,2025-02-16,Same Day,CUST9679,USA,Houston,TX,84016,Sugar,South,P418,SweeTARTS,235.58,55,67.42,168.16,Sugar Shack,48.11914,-96.18115,1267,3
3134,ORD03134,2025-07-25,2025-07-30,Standard,CUST8451,USA,New York,NY,21736,Sugar,East,P720,Everlasting Gobstopper,1050.56,186,427.95,622.61,Secret Factory,41.446333,-90.565487,733,5
3135,ORD03135,2025-11-21,2025-11-25,Standard,CUST5435,USA,Chicago,IL,55063,Sugar,Central,P249,SweeTARTS,947.35,287,398.29,549.06,Sugar Shack,48.11914,-96.18115,221,4
3136,ORD03136,2025-01-13,2025-01-20,Standard,CUST5880,USA,Chicago,IL,66892,Other,Central,P570,Lickable Wallpaper,110.8,34,41.05,69.75,Secret Factory,41.446333,-90.565487,1519,7
3137,ORD03137,2025-04-03,2025-04-09,Second,CUST6142,USA,Houston,TX,10678,Other,South,P757,Kazookles,130.1,27,50.99,79.11,The Other Factory,35.1175,-89.971107,1551,6
3138,ORD03138,2025-08-10,2025-08-14,Standard,CUST2899,USA,Houston,TX,90721,Sugar,South,P809,Everlasting Gobstopper,1018.25,205,259.19,759.06,Secret Factory,41.446333,-90.565487,120,4
3139,ORD03139,2025-10-26,2025-10-30,Standard,CUST5198,USA,Houston,TX,42529,Other,South,P668,Lickable Wallpaper,1585.4,300,657.91,927.49,Secret Factory,41.446333,-90.565487,492,4
3140,ORD03140,2025-05-05,2025-05-10,Second,CUST8462,USA,New York,NY,40860,Other,East,P595,Wonka Gum,729.9,264,204.41,525.49,Secret Factory,41.446333,-90.565487,1072,5
3141,ORD03141,2025-10-05,2025-10-09,Same Day,CUST6889,USA,New York,NY,72496,Other,East,P336,Kazookles,196.06,69,76.98,119.08,The Other Factory,35.1175,-89.971107,1573,4
3142,ORD03142,2025-05-29,2025-06-02,Standard,CUST9442,USA,New York,NY,58390,Other,East,P436,Fizzy Lifting Drinks,1240.94,242,322.59,918.35,Sugar Shack,48.11914,-96.18115,367,4
3143,ORD03143,2025-10-28,2025-11-02,First,CUST5583,USA,Houston,TX,58545,Chocolate,South,P139,Wonka Bar -Scrumdiddlyumptious,259.22,45,87.02,172.2,Lot's O' Nuts,32.881893,-111.768036,1723,5
3144,ORD03144,2025-06-10,2025-06-15,Second,CUST9909,USA,Houston,TX,45793,Other,South,P794,Fizzy Lifting Drinks,283.55,68,121.88,161.67,Sugar Shack,48.11914,-96.18115,1120,5
3145,ORD03145,2025-07-29,2025-08-04,Standard,CUST9476,USA,Chicago,IL,32712,Other,Central,P605,Wonka Gum,714.1,264,249.8,464.3,Secret Factory,41.446333,-90.565487,1259,6
3146,ORD03146,2025-05-21,2025-05-28,Second,CUST3865,USA,Houston,TX,32497,Sugar,South,P361,Nerds,111.35,22,35.96,75.39,Sugar Shack,48.11914,-96.18115,2363,7
3147,ORD03147,2025-11-13,2025-11-18,Standard,CUST2719,USA,Chicago,IL,52001,Chocolate,Central,P584,Wonka Bar - Fudge Mallows,527.01,126,125.18,401.83,Lot's O' Nuts,32.881893,-111.768036,772,5
3148,ORD03148,2025-01-05,2025-01-08,Same Day,CUST9160,USA,New York,NY,64896,Chocolate,East,P698,Wonka Bar - Milk Chocolate,1643.27,281,717.8,925.47,Wicked Choccy's,32.076176,-81.088371,1443,3
3149,ORD03149,2025-10-21,2025-10-24,Same Day,CUST5942,USA,Los Angeles,CA,77212,Other,West,P633,Fizzy Lifting Drinks,877.27,241,246.05,631.22,Sugar Shack,48.11914,-96.18115,1000,3
3150,ORD03150,2025-03-02,2025-03-08,Standard,CUST2498,USA,Chicago,IL,20109,Other,Central,P173,Kazookles,1128.4,255,192.26,936.14,The Other Factory,35.1175,-89.971107,1272,6
3151,ORD03151,2025-04-24,2025-04-30,First,CUST3226,USA,Chicago,IL,81404,Other,Central,P692,Wonka Gum,1407.53,259,587.65,819.88,Secret Factory,41.446333,-90.565487,2321,6
3152,ORD03152,2025-07-20,2025-07-23,Same Day,CUST9062,USA,Chicago,IL,24419,Chocolate,Central,P219,Wonka Bar - Triple Dazzle Caramel,327.71,81,63.3,264.41,Wicked Choccy's,32.076176,-81.088371,1033,3
3153,ORD03153,2025-05-02,2025-05-07,First,CUST1338,USA,Houston,TX,90917,Other,South,P395,Wonka Gum,136.03,43,35.47,100.56,Secret Factory,41.446333,-90.565487,1782,5
3154,ORD03154,2025-03-24,2025-03-30,First,CUST6930,USA,New York,NY,88268,Chocolate,East,P503,Wonka Bar - Triple Dazzle Caramel,560.96,143,129.92,431.04,Wicked Choccy's,32.076176,-81.088371,2228,6
3155,ORD03155,2025-05-13,2025-05-18,First,CUST7574,USA,New York,NY,63410,Sugar,East,P281,Fun Dip,1176.67,281,251.14,925.53,Sugar Shack,48.11914,-96.18115,1987,5
3156,ORD03156,2025-01-08,2025-01-09,Same Day,CUST4141,USA,New York,NY,75698,Other,East,P755,Kazookles,675.41,160,178.98,496.43,The Other Factory,35.1175,-89.971107,155,1
3157,ORD03157,2025-05-16,2025-05-20,Same Day,CUST5216,USA,Los Angeles,CA,75425,Sugar,West,P927,SweeTARTS,719.27,208,212.36,506.91,Sugar Shack,48.11914,-96.18115,1949,4
3158,ORD03158,2025-02-08,2025-02-12,Same Day,CUST7117,USA,Houston,TX,26222,Chocolate,South,P136,Wonka Bar - Nutty Crunch Surprise,411.0,119,157.17,253.83,Lot's O' Nuts,32.881893,-111.768036,1763,4
3159,ORD03159,2025-11-04,2025-11-09,Standard,CUST7965,USA,New York,NY,96169,Chocolate,East,P117,Wonka Bar - Triple Dazzle Caramel,561.04,129,238.96,322.08,Wicked Choccy's,32.076176,-81.088371,582,5
3160,ORD03160,2025-05-08,2025-05-12,Second,CUST2252,USA,New York,NY,24995,Sugar,East,P935,Nerds,1061.93,200,395.78,666.15,Sugar Shack,48.11914,-96.18115,633,4
3161,ORD03161,2025-09-19,2025-09-21,First,CUST6765,USA,New York,NY,80496,Other,East,P183,Kazookles,1170.83,263,477.6,693.23,The Other Factory,35.1175,-89.971107,216,2
3162,ORD03162,2025-01-15,2025-01-18,Second,CUST4032,USA,Chicago,IL,13613,Other,Central,P883,Fizzy Lifting Drinks,592.14,108,259.8,332.34,Sugar Shack,48.11914,-96.18115,291,3
3163,ORD03163,2025-12-04,2025-12-07,Same Day,CUST4239,USA,Los Angeles,CA,93498,Sugar,West,P367,SweeTARTS,210.71,41,85.52,125.19,Sugar Shack,48.11914,-96.18115,1494,3
3164,ORD03164,2025-09-24,2025-09-27,Second,CUST1712,USA,Houston,TX,99068,Sugar,South,P597,SweeTARTS,881.19,133,351.06,530.13,Sugar Shack,48.11914,-96.18115,222,3
3165,ORD03165,2025-04-02,2025-04-05,Same Day,CUST2334,USA,Houston,TX,27544,Other,South,P817,Lickable Wallpaper,654.7,238,181.51,473.19,Secret Factory,41.446333,-90.565487,1484,3
3166,ORD03166,2025-06-01,2025-06-06,Same Day,CUST4167,USA,Houston,TX,94079,Sugar,South,P188,Everlasting Gobstopper,760.92,213,333.56,427.36,Secret Factory,41.446333,-90.565487,2157,5
3167,ORD03167,2025-11-26,2025-12-03,Second,CUST1683,USA,Los Angeles,CA,87170,Other,West,P566,Fizzy Lifting Drinks,444.79,195,121.56,323.23,Sugar Shack,48.11914,-96.18115,2255,7
3168,ORD03168,2025-05-31,2025-06-06,First,CUST8142,USA,New York,NY,78087,Sugar,East,P774,Laffy Taffy,91.18,27,20.28,70.9,Sugar Shack,48.11914,-96.18115,2270,6
3169,ORD03169,2025-11-30,2025-12-05,Standard,CUST1765,USA,Los Angeles,CA,16656,Chocolate,West,P612,Wonka Bar - Triple Dazzle Caramel,319.61,74,138.81,180.8,Wicked Choccy's,32.076176,-81.088371,741,5
3170,ORD03170,2025-02-14,2025-02-19,Standard,CUST1717,USA,Chicago,IL,71924,Chocolate,Central,P886,Wonka Bar - Nutty Crunch Surprise,1270.21,249,334.76,935.45,Lot's O' Nuts,32.881893,-111.768036,845,5
3171,ORD03171,2025-12-02,2025-12-07,Second,CUST8199,USA,Chicago,IL,34516,Chocolate,Central,P375,Wonka Bar - Milk Chocolate,761.19,150,243.85,517.34,Wicked Choccy's,32.076176,-81.088371,1138,5
3172,ORD03172,2025-11-15,2025-11-19,Second,CUST3823,USA,New York,NY,81427,Sugar,East,P418,Hair Toffee,186.86,54,80.64,106.22,The Other Factory,35.1175,-89.971107,768,4
3173,ORD03173,2025-08-09,2025-08-15,First,CUST6349,USA,New York,NY,78607,Other,East,P513,Fizzy Lifting Drinks,132.98,30,24.61,108.37,Sugar Shack,48.11914,-96.18115,2130,6
3174,ORD03174,2025-09-04,2025-09-07,Same Day,CUST9955,USA,Houston,TX,74079,Chocolate,South,P453,Wonka Bar - Triple Dazzle Caramel,350.09,54,142.83,207.26,Wicked Choccy's,32.076176,-81.088371,1322,3
3175,ORD03175,2025-03-16,2025-03-20,First,CUST1369,USA,Los Angeles,CA,55926,Other,West,P881,Fizzy Lifting Drinks,810.42,167,157.6,652.82,Sugar Shack,48.11914,-96.18115,1184,4
3176,ORD03176,2025-11-25,2025-12-01,Standard,CUST7003,USA,Chicago,IL,13443,Other,Central,P673,Fizzy Lifting Drinks,698.35,141,203.01,495.34,Sugar Shack,48.11914,-96.18115,1214,6
3177,ORD03177,2025-01-05,2025-01-10,Standard,CUST7175,USA,Los Angeles,CA,46443,Chocolate,West,P405,Wonka Bar - Nutty Crunch Surprise,1186.2,220,460.28,725.92,Lot's O' Nuts,32.881893,-111.768036,906,5
3178,ORD03178,2025-11-18,2025-11-24,Second,CUST7808,USA,Los Angeles,CA,70658,Other,West,P487,Kazookles,834.94,178,141.48,693.46,The Other Factory,35.1175,-89.971107,1857,6
3179,ORD03179,2025-06-19,2025-06-21,Same Day,CUST6245,USA,Houston,TX,68146,Sugar,South,P352,Laffy Taffy,1715.12,299,751.57,963.55,Sugar Shack,48.11914,-96.18115,745,2
3180,ORD03180,2025-05-19,2025-05-26,Second,CUST3199,USA,Chicago,IL,76835,Sugar,Central,P492,Nerds,993.98,239,208.98,785.0,Sugar Shack,48.11914,-96.18115,2330,7
3181,ORD03181,2025-03-06,2025-03-13,Second,CUST5573,USA,Houston,TX,50080,Sugar,South,P303,SweeTARTS,684.6,102,296.17,388.43,Sugar Shack,48.11914,-96.18115,2449,7
3182,ORD03182,2025-03-03,2025-03-10,Standard,CUST9928,USA,Los Angeles,CA,46888,Other,West,P321,Wonka Gum,149.93,53,31.64,118.29,Secret Factory,41.446333,-90.565487,1765,7
3183,ORD03183,2025-10-14,2025-10-20,First,CUST4630,USA,Chicago,IL,26771,Sugar,Central,P615,Everlasting Gobstopper,175.32,67,36.66,138.66,Secret Factory,41.446333,-90.565487,2315,6
3184,ORD03184,2025-10-25,2025-10-28,Second,CUST2411,USA,Los Angeles,CA,34276,Chocolate,West,P915,Wonka Bar - Triple Dazzle Caramel,811.75,166,179.13,632.62,Wicked Choccy's,32.076176,-81.088371,194,3
3185,ORD03185,2025-12-11,2025-12-15,Same Day,CUST6551,USA,Chicago,IL,86702,Other,Central,P189,Lickable Wallpaper,117.59,45,33.28,84.31,Secret Factory,41.446333,-90.565487,1898,4
3186,ORD03186,2025-03-18,2025-03-23,Second,CUST5637,USA,Los Angeles,CA,18978,Sugar,West,P803,SweeTARTS,706.85,236,185.74,521.11,Sugar Shack,48.11914,-96.18115,1007,5
3187,ORD03187,2025-12-27,2026-01-04,Standard,CUST8242,USA,Chicago,IL,58386,Other,Central,P379,Kazookles,280.35,94,65.66,214.69,The Other Factory,35.1175,-89.971107,2301,8
3188,ORD03188,2025-02-09,2025-02-17,Standard,CUST7983,USA,Houston,TX,66637,Sugar,South,P975,Hair Toffee,1331.08,283,521.2,809.88,The Other Factory,35.1175,-89.971107,2119,8
3189,ORD03189,2025-05-28,2025-06-05,Standard,CUST2897,USA,Los Angeles,CA,90162,Chocolate,West,P935,Wonka Bar - Milk Chocolate,762.44,158,330.39,432.05,Wicked Choccy's,32.076176,-81.088371,2298,8
3190,ORD03190,2025-06-05,2025-06-10,Same Day,CUST1439,USA,Chicago,IL,53722,Sugar,Central,P287,Nerds,1430.92,251,598.29,832.63,Sugar Shack,48.11914,-96.18115,2415,5
3191,ORD03191,2025-08-19,2025-08-22,Second,CUST1441,USA,Los Angeles,CA,72203,Chocolate,West,P919,Wonka Bar - Fudge Mallows,1949.81,293,865.73,1084.08,Lot's O' Nuts,32.881893,-111.768036,231,3
3192,ORD03192,2025-08-12,2025-08-19,Standard,CUST5644,USA,New York,NY,58617,Other,East,P284,Lickable Wallpaper,1071.94,283,351.97,719.97,Secret Factory,41.446333,-90.565487,1509,7
3193,ORD03193,2025-11-26,2025-11-30,Standard,CUST2438,USA,New York,NY,34024,Other,East,P458,Fizzy Lifting Drinks,204.25,50,81.16,123.09,Sugar Shack,48.11914,-96.18115,325,4
3194,ORD03194,2025-10-20,2025-10-25,First,CUST3703,USA,Los Angeles,CA,36241,Sugar,West,P725,Laffy Taffy,620.51,261,155.19,465.32,Sugar Shack,48.11914,-96.18115,1572,5
3195,ORD03195,2025-06-10,2025-06-14,Second,CUST8483,USA,Houston,TX,42252,Chocolate,South,P557,Wonka Bar - Fudge Mallows,1356.32,221,482.74,873.58,Lot's O' Nuts,32.881893,-111.768036,593,4
3196,ORD03196,2025-10-01,2025-10-03,First,CUST8257,USA,New York,NY,83355,Sugar,East,P785,Everlasting Gobstopper,183.03,63,70.08,112.95,Secret Factory,41.446333,-90.565487,467,2
3197,ORD03197,2025-06-27,2025-07-02,Same Day,CUST8714,USA,New York,NY,61220,Other,East,P579,Fizzy Lifting Drinks,476.27,125,177.72,298.55,Sugar Shack,48.11914,-96.18115,2067,5
3198,ORD03198,2025-05-12,2025-05-14,First,CUST5330,USA,New York,NY,92010,Other,East,P384,Wonka Gum,477.4,129,110.46,366.94,Secret Factory,41.446333,-90.565487,179,2
3199,ORD03199,2025-06-11,2025-06-15,First,CUST4420,USA,Los Angeles,CA,76071,Other,West,P376,Fizzy Lifting Drinks,373.1,125,152.63,220.47,Sugar Shack,48.11914,-96.18115,1026,4
3200,ORD03200,2025-01-13,2025-01-18,First,CUST3085,USA,New York,NY,33888,Sugar,East,P849,SweeTARTS,105.03,47,33.31,71.72,Sugar Shack,48.11914,-96.18115,1913,5
3201,ORD03201,2025-10-17,2025-10-21,Same Day,CUST7780,USA,Chicago,IL,85840,Sugar,Central,P410,Laffy Taffy,793.71,163,285.66,508.05,Sugar Shack,48.11914,-96.18115,1591,4
3202,ORD03202,2025-09-13,2025-09-19,Second,CUST3320,USA,Houston,TX,41452,Sugar,South,P434,Everlasting Gobstopper,583.16,257,172.31,410.85,Secret Factory,41.446333,-90.565487,1929,6
3203,ORD03203,2025-06-08,2025-06-15,Second,CUST7742,USA,Chicago,IL,35734,Other,Central,P297,Lickable Wallpaper,577.77,130,169.48,408.29,Secret Factory,41.446333,-90.565487,2021,7
3204,ORD03204,2025-02-02,2025-02-06,Second,CUST5028,USA,Los Angeles,CA,36475,Chocolate,West,P703,Wonka Bar - Nutty Crunch Surprise,1517.89,271,537.15,980.74,Lot's O' Nuts,32.881893,-111.768036,857,4
3205,ORD03205,2025-11-13,2025-11-18,Same Day,CUST4767,USA,Chicago,IL,58497,Chocolate,Central,P522,Wonka Bar -Scrumdiddlyumptious,87.14,21,34.28,52.86,Lot's O' Nuts,32.881893,-111.768036,2001,5
3206,ORD03206,2025-05-18,2025-05-22,Second,CUST3331,USA,New York,NY,19302,Other,East,P655,Fizzy Lifting Drinks,514.88,159,112.82,402.06,Sugar Shack,48.11914,-96.18115,948,4
3207,ORD03207,2025-02-20,2025-02-26,Second,CUST3053,USA,New York,NY,95251,Chocolate,East,P303,Wonka Bar - Milk Chocolate,516.72,217,157.19,359.53,Wicked Choccy's,32.076176,-81.088371,1808,6
3208,ORD03208,2025-02-16,2025-02-20,First,CUST3659,USA,Los Angeles,CA,11740,Sugar,West,P642,Nerds,616.73,137,114.25,502.48,Sugar Shack,48.11914,-96.18115,1126,4
3209,ORD03209,2025-10-30,2025-11-02,Same Day,CUST8543,USA,Los Angeles,CA,77813,Sugar,West,P600,SweeTARTS,1047.47,161,408.05,639.42,Sugar Shack,48.11914,-96.18115,1149,3
3210,ORD03210,2025-03-27,2025-03-29,First,CUST2546,USA,Chicago,IL,90949,Sugar,Central,P898,SweeTARTS,1503.78,245,641.08,862.7,Sugar Shack,48.11914,-96.18115,273,2
3211,ORD03211,2025-09-03,2025-09-09,First,CUST9574,USA,New York,NY,94305,Chocolate,East,P922,Wonka Bar - Fudge Mallows,694.85,151,245.52,449.33,Lot's O' Nuts,32.881893,-111.768036,2074,6
3212,ORD03212,2025-09-22,2025-09-30,Standard,CUST4079,USA,Chicago,IL,25867,Chocolate,Central,P923,Wonka Bar -Scrumdiddlyumptious,168.35,41,49.22,119.13,Lot's O' Nuts,32.881893,-111.768036,2032,8
3213,ORD03213,2025-11-03,2025-11-08,Standard,CUST9505,USA,Chicago,IL,20707,Sugar,Central,P757,Hair Toffee,762.92,272,205.82,557.1,The Other Factory,35.1175,-89.971107,759,5
3214,ORD03214,2025-05-18,2025-05-24,First,CUST3513,USA,Los Angeles,CA,40444,Sugar,West,P923,Everlasting Gobstopper,424.88,145,105.63,319.25,Secret Factory,41.446333,-90.565487,2120,6
3215,ORD03215,2025-01-03,2025-01-06,Second,CUST4292,USA,Los Angeles,CA,66222,Sugar,West,P831,Hair Toffee,599.57,176,191.88,407.69,The Other Factory,35.1175,-89.971107,308,3
3216,ORD03216,2025-09-06,2025-09-11,First,CUST5391,USA,Houston,TX,82163,Sugar,South,P816,SweeTARTS,1677.58,297,698.84,978.74,Sugar Shack,48.11914,-96.18115,1849,5
3217,ORD03217,2025-03-15,2025-03-20,Same Day,CUST4303,USA,Houston,TX,83636,Other,South,P984,Fizzy Lifting Drinks,1766.2,268,778.87,987.33,Sugar Shack,48.11914,-96.18115,2221,5
3218,ORD03218,2025-02-12,2025-02-15,Second,CUST1347,USA,Chicago,IL,91923,Sugar,Central,P137,Hair Toffee,944.58,223,356.81,587.77,The Other Factory,35.1175,-89.971107,377,3
3219,ORD03219,2025-12-18,2025-12-22,Same Day,CUST1677,USA,New York,NY,27737,Chocolate,East,P587,Wonka Bar - Milk Chocolate,643.35,236,273.14,370.21,Wicked Choccy's,32.076176,-81.088371,1906,4
3220,ORD03220,2025-07-14,2025-07-19,Same Day,CUST3819,USA,New York,NY,94428,Sugar,East,P821,Nerds,374.75,145,87.26,287.49,Sugar Shack,48.11914,-96.18115,2236,5
3221,ORD03221,2025-07-18,2025-07-25,Second,CUST1176,USA,Houston,TX,69748,Sugar,South,P907,SweeTARTS,603.88,134,109.93,493.95,Sugar Shack,48.11914,-96.18115,2379,7
3222,ORD03222,2025-04-20,2025-04-22,First,CUST8475,USA,Chicago,IL,82164,Sugar,Central,P691,Nerds,162.96,79,39.25,123.71,Sugar Shack,48.11914,-96.18115,441,2
