Order ID,Row ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Factory Latitude,Factory Longitude,Distance (km),Lead Time,Profit Margin (%),Sales per Unit,Cost per Unit,Distance Category,High Value Order,Route ID,Shipping Rate ($/km),Estimated Shipping Cost,Delivery Efficiency Score,Factory Order Count,Factory Workload,Current Factory,Simulated Factory,Simulated Distance (km),Predicted Shipping Cost,Predicted Lead Time,Lead Time Improvement,Shipping Cost Savings,Estimated Gross Profit,Profit Impact,Optimization Score,Recommendation,Priority,Scenario Confidence Score
ORD02283,2283,2025-01-03,2025-01-09,3,CUST6158,USA,Los Angeles,CA,35349,1,3,P370,Kazookles,585.53,148,108.33,477.2,3,35.1175,-89.971107,1388,6,18.5,3.96,3.22,0,0,The Other Factory_West,0.45,624.6,231.33,681,1,3,Secret Factory,1179.8,530.91,5.999047563503864,0.0,93.69,-422.58,-530.91,-78.08,Reallocate,Low,75.0
ORD02284,2284,2025-02-23,2025-02-28,3,CUST9471,USA,Houston,TX,37646,2,2,P600,Nerds,839.18,163,226.99,612.19,2,48.11914,-96.18115,942,5,27.05,5.15,3.76,1,1,Sugar Shack_South,0.45,423.9,188.4,1676,0,2,Secret Factory,800.7,360.32,5.0000098079598345,-0.0,63.58,-133.33,-360.32,-52.99,Reallocate,Low,75.0
ORD02285,2285,2025-03-02,2025-03-06,1,CUST5471,USA,Los Angeles,CA,28730,2,3,P556,Hair Toffee,212.83,50,67.92,144.91,3,35.1175,-89.971107,1914,4,31.91,4.26,2.9,3,0,The Other Factory_West,1.1,2105.4,478.5,681,1,3,Secret Factory,1626.9,1789.59,3.9964005877111783,0.0,315.81,-1721.67,-1789.59,-263.18,Reallocate,Low,75.0
ORD02286,2286,2025-05-23,2025-05-28,0,CUST8959,USA,Chicago,IL,39282,0,0,P894,Wonka Bar - Fudge Mallows,593.37,157,156.41,436.96,0,32.881893,-111.768036,1525,5,26.36,3.78,2.78,3,1,Lot's O' Nuts_Central,0.8,1220.0,305.0,996,0,0,Secret Factory,1296.25,1037.0,3.983023093528468,1.02,183.0,-880.59,-1037.0,-151.99,Reallocate,Medium,80.1
ORD02287,2287,2025-08-22,2025-08-25,1,CUST9459,USA,Chicago,IL,80699,2,0,P257,SweeTARTS,740.36,186,184.19,556.17,2,48.11914,-96.18115,1104,3,24.88,3.98,2.99,0,1,Sugar Shack_Central,1.1,1214.4,368.0,1676,0,2,Secret Factory,938.4,1032.24,2.010896668683005,0.99,182.16,-848.05,-1032.24,-151.3,Reallocate,Low,80.0
ORD02288,2288,2025-05-01,2025-05-05,2,CUST9369,USA,New York,NY,98812,2,1,P414,Fun Dip,286.26,88,110.68,175.58,2,48.11914,-96.18115,535,4,38.66,3.25,2.0,1,0,Sugar Shack_East,0.6,321.0,133.75,1676,0,2,Secret Factory,454.75,272.85,2.9977092294356473,1.0,48.15,-162.17,-272.85,-39.63,Reallocate,Medium,80.0
ORD02289,2289,2025-03-04,2025-03-10,3,CUST3772,USA,Houston,TX,18355,2,2,P902,Fun Dip,182.19,47,47.48,134.71,2,48.11914,-96.18115,1443,6,26.06,3.88,2.87,0,0,Sugar Shack_South,0.45,649.35,240.5,1676,0,2,Secret Factory,1226.55,551.95,5.999047563503864,0.0,97.4,-504.47,-551.95,-81.17,Reallocate,Low,75.0
ORD02290,2290,2025-03-31,2025-04-06,2,CUST7804,USA,Houston,TX,47180,2,2,P115,Laffy Taffy,213.43,56,92.58,120.85,2,48.11914,-96.18115,1941,6,43.38,3.81,2.16,3,0,Sugar Shack_South,0.6,1164.6,323.5,1676,0,2,Secret Factory,1649.85,989.91,5.997642499407235,0.0,174.69,-897.33,-989.91,-145.57,Reallocate,Low,75.0
ORD02291,2291,2025-02-13,2025-02-16,0,CUST6311,USA,Chicago,IL,43053,1,0,P993,Kazookles,936.05,218,381.32,554.73,3,35.1175,-89.971107,711,3,40.74,4.29,2.54,1,1,The Other Factory_Central,0.8,568.8,237.0,681,1,3,Secret Factory,604.35,483.48,3.0037421437612037,-0.0,85.32,-102.16,-483.48,-71.1,Reallocate,Low,75.0
ORD02292,2292,2025-08-23,2025-08-30,3,CUST2426,USA,New York,NY,42108,2,1,P509,SweeTARTS,1138.16,185,435.38,702.78,2,48.11914,-96.18115,1725,7,38.25,6.15,3.8,3,1,Sugar Shack_East,0.45,776.25,246.43,1676,0,2,Secret Factory,1466.25,659.81,5.985882227167782,1.01,116.44,-224.43,-659.81,-96.52,Reallocate,Medium,80.0
ORD02293,2293,2025-05-25,2025-05-29,0,CUST1335,USA,Chicago,IL,15479,0,0,P698,Wonka Bar - Nutty Crunch Surprise,365.93,82,97.72,268.21,0,32.881893,-111.768036,1167,4,26.7,4.46,3.27,0,0,Lot's O' Nuts_Central,0.8,933.6,291.75,996,0,0,Secret Factory,991.95,793.56,3.0103348878960596,0.99,140.04,-695.84,-793.56,-116.2,Reallocate,Low,80.0
ORD02294,2294,2025-03-22,2025-03-24,1,CUST9940,USA,Los Angeles,CA,65718,1,3,P170,Lickable Wallpaper,593.07,135,145.82,447.25,1,41.446333,-90.565487,530,2,24.59,4.39,3.31,1,1,Secret Factory_West,1.1,583.0,265.0,977,2,1,Secret Factory,450.5,495.55,1.002242700127834,1.0,87.45,-349.73,-495.55,-72.38,Reallocate,Medium,80.0
ORD02295,2295,2025-05-15,2025-05-19,0,CUST9062,USA,New York,NY,35504,2,1,P308,Laffy Taffy,166.86,46,70.92,95.94,2,48.11914,-96.18115,1474,4,42.5,3.63,2.09,0,0,Sugar Shack_East,0.8,1179.2,368.5,1676,0,2,Secret Factory,1252.9,1002.32,3.983023093528468,0.02,176.88,-931.4,-1002.32,-147.39,Reallocate,Low,75.1
ORD02296,2296,2025-09-07,2025-09-11,0,CUST8827,USA,New York,NY,34528,0,1,P494,Wonka Bar - Fudge Mallows,731.68,197,300.22,431.46,0,32.881893,-111.768036,1071,4,41.03,3.71,2.19,0,1,Lot's O' Nuts_East,0.8,856.8,267.75,996,0,0,Secret Factory,910.35,728.28,3.0025574597928832,1.0,128.52,-428.06,-728.28,-106.6,Reallocate,Medium,80.0
ORD02297,2297,2025-01-01,2025-01-06,1,CUST4890,USA,Chicago,IL,95098,2,0,P120,Fun Dip,1545.79,268,496.73,1049.06,2,48.11914,-96.18115,2210,5,32.13,5.77,3.91,3,1,Sugar Shack_Central,1.1,2431.0,442.0,1676,0,2,Secret Factory,1878.5,2066.35,4.001485024027505,1.0,364.65,-1569.62,-2066.35,-303.38,Reallocate,Medium,80.0
ORD02298,2298,2025-10-17,2025-10-23,0,CUST7234,USA,Los Angeles,CA,69021,2,3,P688,Everlasting Gobstopper,179.1,57,49.97,129.13,1,41.446333,-90.565487,2230,6,27.9,3.14,2.27,3,0,Secret Factory_West,0.8,1784.0,371.67,977,2,1,Secret Factory,1895.5,1516.4,5.0078821228557135,0.99,267.6,-1466.43,-1516.4,-222.51,Reallocate,Low,80.0
ORD02299,2299,2025-05-02,2025-05-06,0,CUST8082,USA,Houston,TX,10425,1,2,P232,Wonka Gum,1025.64,143,454.79,570.85,1,41.446333,-90.565487,1432,4,44.34,7.17,3.99,0,1,Secret Factory_South,0.8,1145.6,358.0,977,2,1,Secret Factory,1217.2,973.76,3.983023093528468,0.02,171.84,-518.97,-973.76,-143.19,Reallocate,Low,75.1
ORD02300,2300,2025-12-31,2026-01-03,2,CUST9793,USA,Los Angeles,CA,43571,2,3,P964,Hair Toffee,596.91,268,111.48,485.43,3,35.1175,-89.971107,300,3,18.68,2.23,1.81,2,1,The Other Factory_West,0.6,180.0,100.0,681,1,3,Secret Factory,255.0,153.0,2.9977092294356473,0.0,27.0,-41.52,-153.0,-22.5,Reallocate,Low,75.0
ORD02301,2301,2025-05-03,2025-05-04,1,CUST9191,USA,Chicago,IL,92099,1,0,P641,Lickable Wallpaper,715.22,166,165.18,550.04,1,41.446333,-90.565487,499,1,23.09,4.31,3.31,2,1,Secret Factory_Central,1.1,548.9,499.0,977,2,1,Secret Factory,424.15,466.56,1.002242700127834,-0.0,82.34,-301.38,-466.56,-68.61,Reallocate,Low,75.0
ORD02302,2302,2025-02-11,2025-02-17,0,CUST2748,USA,Chicago,IL,73514,0,0,P520,Wonka Bar - Fudge Mallows,644.68,280,122.66,522.02,0,32.881893,-111.768036,2122,6,19.03,2.3,1.86,3,1,Lot's O' Nuts_Central,0.8,1697.6,353.67,996,0,0,Secret Factory,1803.7,1442.96,5.005218743890439,0.99,254.64,-1320.3,-1442.96,-211.71,Reallocate,Low,80.0
ORD02303,2303,2025-10-08,2025-10-13,1,CUST9327,USA,Los Angeles,CA,53482,1,3,P937,Kazookles,466.93,128,137.66,329.27,3,35.1175,-89.971107,2287,5,29.48,3.65,2.57,3,0,The Other Factory_West,1.1,2515.7,457.4,681,1,3,Secret Factory,1943.95,2138.35,4.001485024027505,1.0,377.35,-2000.69,-2138.35,-313.97,Reallocate,Medium,80.0
ORD02304,2304,2025-02-03,2025-02-11,3,CUST2439,USA,Houston,TX,60008,2,2,P101,Laffy Taffy,834.8,186,245.78,589.02,2,48.11914,-96.18115,2006,8,29.44,4.49,3.17,3,1,Sugar Shack_South,0.45,902.7,250.75,1676,0,2,Secret Factory,1705.1,767.3,7.003233455938611,1.0,135.4,-521.52,-767.3,-112.34,Reallocate,Medium,80.0
ORD02305,2305,2025-11-05,2025-11-08,1,CUST9111,USA,Los Angeles,CA,36226,2,3,P387,Fun Dip,1494.82,269,570.76,924.06,2,48.11914,-96.18115,1130,3,38.18,5.56,3.44,0,1,Sugar Shack_West,1.1,1243.0,376.67,1676,0,2,Secret Factory,960.5,1056.55,2.010896668683005,0.99,186.45,-485.79,-1056.55,-154.88,Reallocate,Low,80.0
ORD02306,2306,2025-11-21,2025-11-25,3,CUST3115,USA,Los Angeles,CA,35947,0,3,P715,Wonka Bar - Milk Chocolate,626.32,133,155.11,471.21,4,32.076176,-81.088371,111,4,24.77,4.71,3.54,2,1,Wicked Choccy's_West,0.45,49.95,27.75,670,1,4,Secret Factory,94.35,42.46,4.001990339078945,-0.0,7.49,112.65,-42.46,-6.25,Reallocate,Low,75.0
ORD02307,2307,2025-01-20,2025-01-23,1,CUST7883,USA,Houston,TX,31296,2,2,P902,Hair Toffee,1264.11,228,533.0,731.11,3,35.1175,-89.971107,1224,3,42.16,5.54,3.21,0,1,The Other Factory_South,1.1,1346.4,408.0,681,1,3,Secret Factory,1040.4,1144.44,3.021156337146284,-0.02,201.96,-611.44,-1144.44,-168.31,Reallocate,Low,75.0
ORD02308,2308,2025-03-28,2025-04-01,1,CUST6409,USA,New York,NY,15941,2,1,P593,SweeTARTS,1133.81,162,489.89,643.92,2,48.11914,-96.18115,1864,4,43.21,7.0,3.97,3,1,Sugar Shack_East,1.1,2050.4,466.0,1676,0,2,Secret Factory,1584.4,1742.84,3.9964005877111783,0.0,307.56,-1252.95,-1742.84,-256.3,Reallocate,Low,75.0
ORD02309,2309,2025-09-10,2025-09-17,3,CUST6454,USA,New York,NY,19207,2,1,P475,Everlasting Gobstopper,869.87,192,339.36,530.51,1,41.446333,-90.565487,1788,7,39.01,4.53,2.76,3,1,Secret Factory_East,0.45,804.6,255.43,977,2,1,Secret Factory,1519.8,683.91,7.003233455938611,-0.0,120.69,-344.55,-683.91,-100.58,Reallocate,Low,75.0
ORD02310,2310,2025-12-17,2025-12-23,0,CUST4964,USA,Los Angeles,CA,20413,2,3,P334,SweeTARTS,1928.1,292,834.11,1093.99,2,48.11914,-96.18115,2473,6,43.26,6.6,3.75,3,1,Sugar Shack_West,0.8,1978.4,412.17,1676,0,2,Secret Factory,2102.05,1681.64,5.99836628222559,0.0,296.76,-847.53,-1681.64,-247.3,Reallocate,Low,75.0
ORD02311,2311,2025-08-30,2025-09-02,0,CUST5556,USA,New York,NY,25708,2,1,P720,Laffy Taffy,50.37,15,9.65,40.72,2,48.11914,-96.18115,922,3,19.16,3.36,2.71,1,0,Sugar Shack_East,0.8,737.6,307.33,1676,0,2,Secret Factory,783.7,626.96,3.0025574597928832,-0.0,110.64,-617.31,-626.96,-92.2,Reallocate,Low,75.0
ORD02312,2312,2025-05-24,2025-05-29,3,CUST7752,USA,New York,NY,30840,1,1,P969,Lickable Wallpaper,1153.36,228,343.3,810.06,1,41.446333,-90.565487,567,5,29.77,5.06,3.55,1,1,Secret Factory_East,0.45,255.15,113.4,977,2,1,Secret Factory,481.95,216.88,4.001990339078945,1.0,38.27,126.42,-216.88,-31.4,Reallocate,Medium,80.0
ORD02313,2313,2025-08-05,2025-08-06,1,CUST7683,USA,Chicago,IL,42343,1,0,P115,Kazookles,581.82,256,189.69,392.13,3,35.1175,-89.971107,482,1,32.6,2.27,1.53,2,0,The Other Factory_Central,1.1,530.2,482.0,681,1,3,Secret Factory,409.7,450.67,1.002242700127834,-0.0,79.53,-260.98,-450.67,-66.28,Reallocate,Low,75.0
ORD02314,2314,2025-11-28,2025-11-29,1,CUST4391,USA,Los Angeles,CA,45728,2,3,P379,SweeTARTS,818.76,200,208.52,610.24,2,48.11914,-96.18115,201,1,25.47,4.09,3.05,2,1,Sugar Shack_West,1.1,221.1,201.0,1676,0,2,Secret Factory,170.85,187.94,1.002242700127834,-0.0,33.16,20.58,-187.94,-27.64,Reallocate,Low,75.0
ORD02315,2315,2025-04-13,2025-04-18,2,CUST1049,USA,Houston,TX,43702,0,2,P342,Wonka Bar -Scrumdiddlyumptious,173.42,42,71.38,102.04,0,32.881893,-111.768036,1268,5,41.16,4.13,2.43,0,0,Lot's O' Nuts_South,0.6,760.8,253.6,996,0,0,Secret Factory,1077.8,646.68,5.014262883411887,-0.01,114.12,-575.3,-646.68,-95.1,Reallocate,Low,75.0
ORD02316,2316,2025-03-08,2025-03-15,2,CUST7348,USA,Los Angeles,CA,77464,0,3,P491,Wonka Bar - Nutty Crunch Surprise,1265.82,271,335.07,930.75,0,32.881893,-111.768036,2341,7,26.47,4.67,3.43,3,1,Lot's O' Nuts_West,0.6,1404.6,334.43,996,0,0,Secret Factory,1989.85,1193.91,5.990518225940286,1.01,210.69,-858.84,-1193.91,-175.07,Reallocate,Medium,80.0
ORD02317,2317,2025-08-18,2025-08-22,1,CUST2753,USA,Chicago,IL,39043,2,0,P465,Nerds,624.76,228,265.46,359.3,2,48.11914,-96.18115,1614,4,42.49,2.74,1.58,3,1,Sugar Shack_Central,1.1,1775.4,403.5,1676,0,2,Secret Factory,1371.9,1509.09,3.0015818442642255,1.0,266.31,-1243.63,-1509.09,-221.42,Reallocate,Medium,80.0
ORD02318,2318,2025-03-20,2025-03-25,3,CUST9259,USA,Los Angeles,CA,44956,0,3,P826,Wonka Bar - Triple Dazzle Caramel,400.61,127,102.65,297.96,4,32.076176,-81.088371,765,5,25.62,3.15,2.35,1,0,Wicked Choccy's_West,0.45,344.25,153.0,670,1,4,Secret Factory,650.25,292.61,5.0000098079598345,-0.0,51.64,-189.96,-292.61,-43.03,Reallocate,Low,75.0
ORD02319,2319,2025-03-26,2025-03-30,1,CUST2334,USA,Chicago,IL,99303,2,0,P798,Hair Toffee,872.33,160,289.41,582.92,3,35.1175,-89.971107,1543,4,33.18,5.45,3.64,3,1,The Other Factory_Central,1.1,1697.3,385.75,681,1,3,Secret Factory,1311.55,1442.71,3.0015818442642255,1.0,254.59,-1153.3,-1442.71,-211.67,Reallocate,Medium,80.0
ORD02320,2320,2025-10-21,2025-10-28,3,CUST6073,USA,Chicago,IL,55753,0,0,P460,Wonka Bar - Fudge Mallows,514.93,95,190.89,324.04,0,32.881893,-111.768036,1847,7,37.07,5.42,3.41,3,0,Lot's O' Nuts_Central,0.45,831.15,263.86,996,0,0,Secret Factory,1569.95,706.48,7.003233455938611,-0.0,124.67,-515.59,-706.48,-103.9,Reallocate,Low,75.0
ORD02321,2321,2025-10-12,2025-10-16,2,CUST4923,USA,Chicago,IL,59609,0,0,P881,Wonka Bar - Milk Chocolate,698.32,126,262.59,435.73,4,32.076176,-81.088371,896,4,37.6,5.54,3.46,1,1,Wicked Choccy's_Central,0.6,537.6,224.0,670,1,4,Secret Factory,761.6,456.96,3.9920865563465107,0.01,80.64,-194.37,-456.96,-67.19,Reallocate,Low,75.0
ORD02322,2322,2025-07-28,2025-08-02,3,CUST2238,USA,Houston,TX,78111,2,2,P416,Everlasting Gobstopper,729.2,222,312.77,416.43,1,41.446333,-90.565487,806,5,42.89,3.28,1.88,1,1,Secret Factory_South,0.45,362.7,161.2,977,2,1,Secret Factory,685.1,308.3,5.0000098079598345,-0.0,54.4,4.47,-308.3,-45.34,Reallocate,Low,75.0
ORD02323,2323,2025-03-05,2025-03-08,2,CUST4162,USA,Los Angeles,CA,41432,0,3,P402,Wonka Bar - Nutty Crunch Surprise,102.86,22,31.22,71.64,0,32.881893,-111.768036,165,3,30.35,4.68,3.26,2,0,Lot's O' Nuts_West,0.6,99.0,55.0,996,0,0,Secret Factory,140.25,84.15,2.9977092294356473,0.0,14.85,-52.93,-84.15,-12.38,Reallocate,Low,75.0
ORD02324,2324,2025-10-13,2025-10-14,1,CUST4504,USA,Los Angeles,CA,73197,2,3,P676,Hair Toffee,540.6,91,183.82,356.78,3,35.1175,-89.971107,221,1,34.0,5.94,3.92,2,0,The Other Factory_West,1.1,243.1,221.0,681,1,3,Secret Factory,187.85,206.64,1.002242700127834,-0.0,36.46,-22.82,-206.64,-30.39,Reallocate,Low,75.0
ORD02325,2325,2025-01-01,2025-01-07,0,CUST8992,USA,Houston,TX,60093,2,2,P588,Fun Dip,112.41,37,21.59,90.82,2,48.11914,-96.18115,2008,6,19.21,3.04,2.45,3,0,Sugar Shack_South,0.8,1606.4,334.67,1676,0,2,Secret Factory,1706.8,1365.44,5.005218743890439,0.99,240.96,-1343.85,-1365.44,-200.3,Reallocate,Low,80.0
ORD02326,2326,2025-06-18,2025-06-20,1,CUST8172,USA,Houston,TX,79847,0,2,P664,Wonka Bar - Triple Dazzle Caramel,151.03,39,31.37,119.66,4,32.076176,-81.088371,637,2,20.77,3.87,3.07,1,0,Wicked Choccy's_South,1.1,700.7,318.5,670,1,4,Secret Factory,541.45,595.6,2.009192190580905,-0.01,105.1,-564.23,-595.6,-87.6,Reallocate,Low,75.0
ORD02327,2327,2025-04-10,2025-04-15,3,CUST2181,USA,Houston,TX,88799,0,2,P687,Wonka Bar - Milk Chocolate,226.74,88,78.95,147.79,4,32.076176,-81.088371,623,5,34.82,2.58,1.68,1,0,Wicked Choccy's_South,0.45,280.35,124.6,670,1,4,Secret Factory,529.55,238.3,4.999400927362466,0.0,42.05,-159.35,-238.3,-35.04,Reallocate,Low,75.0
ORD02328,2328,2025-09-15,2025-09-19,0,CUST4694,USA,Chicago,IL,51832,2,0,P975,Hair Toffee,233.59,95,74.31,159.28,3,35.1175,-89.971107,1391,4,31.81,2.46,1.68,0,0,The Other Factory_Central,0.8,1112.8,347.75,681,1,3,Secret Factory,1182.35,945.88,3.983023093528468,0.02,166.92,-871.57,-945.88,-139.09,Reallocate,Low,75.1
ORD02329,2329,2025-12-08,2025-12-10,1,CUST9850,USA,Houston,TX,60082,2,2,P775,SweeTARTS,951.03,285,399.64,551.39,2,48.11914,-96.18115,529,2,42.02,3.34,1.93,1,1,Sugar Shack_South,1.1,581.9,264.5,1676,0,2,Secret Factory,449.65,494.62,1.002242700127834,1.0,87.28,-94.98,-494.62,-72.24,Reallocate,Medium,80.0
ORD02330,2330,2025-04-16,2025-04-22,2,CUST5090,USA,Los Angeles,CA,72600,2,3,P904,Fun Dip,1004.7,251,260.91,743.79,2,48.11914,-96.18115,1733,6,25.97,4.0,2.96,3,1,Sugar Shack_West,0.6,1039.8,288.83,1676,0,2,Secret Factory,1473.05,883.83,5.06992192883948,0.93,155.97,-622.92,-883.83,-129.51,Reallocate,Low,79.6
ORD02331,2331,2025-03-09,2025-03-16,2,CUST5124,USA,Los Angeles,CA,58610,0,3,P886,Wonka Bar -Scrumdiddlyumptious,290.78,69,93.04,197.74,0,32.881893,-111.768036,2351,7,32.0,4.21,2.87,3,0,Lot's O' Nuts_West,0.6,1410.6,335.86,996,0,0,Secret Factory,1998.35,1199.01,5.909568140353711,1.09,211.59,-1105.97,-1199.01,-175.78,Reallocate,Medium,80.4
ORD02332,2332,2025-04-13,2025-04-17,1,CUST1229,USA,Chicago,IL,94767,2,0,P625,Everlasting Gobstopper,1090.4,250,236.75,853.65,1,41.446333,-90.565487,1508,4,21.71,4.36,3.41,3,1,Secret Factory_Central,1.1,1658.8,377.0,977,2,1,Secret Factory,1281.8,1409.98,3.0015818442642255,1.0,248.82,-1173.23,-1409.98,-206.85,Reallocate,Medium,80.0
ORD02333,2333,2025-11-20,2025-11-24,2,CUST2444,USA,Chicago,IL,58081,2,0,P805,SweeTARTS,264.01,112,89.02,174.99,2,48.11914,-96.18115,842,4,33.72,2.36,1.56,1,0,Sugar Shack_Central,0.6,505.2,210.5,1676,0,2,Secret Factory,715.7,429.42,3.9920865563465107,0.01,75.78,-340.4,-429.42,-63.15,Reallocate,Low,75.0
ORD02334,2334,2025-02-19,2025-02-25,3,CUST7688,USA,Los Angeles,CA,30066,2,3,P853,SweeTARTS,588.43,203,130.31,458.12,2,48.11914,-96.18115,1402,6,22.15,2.9,2.26,0,1,Sugar Shack_West,0.45,630.9,233.67,1676,0,2,Secret Factory,1191.7,536.26,5.999047563503864,0.0,94.64,-405.95,-536.26,-78.86,Reallocate,Low,75.0
ORD02335,2335,2025-06-24,2025-06-26,1,CUST8432,USA,Chicago,IL,68895,2,0,P721,Everlasting Gobstopper,754.5,154,240.89,513.61,1,41.446333,-90.565487,838,2,31.93,4.9,3.34,1,1,Secret Factory_Central,1.1,921.8,419.0,977,2,1,Secret Factory,712.3,783.53,1.9990753050185086,0.0,138.27,-542.64,-783.53,-115.23,Reallocate,Low,75.0
ORD02336,2336,2025-10-27,2025-11-01,2,CUST5759,USA,Houston,TX,10185,0,2,P118,Wonka Bar - Triple Dazzle Caramel,176.42,48,31.05,145.37,4,32.076176,-81.088371,1403,5,17.6,3.68,3.03,0,0,Wicked Choccy's_South,0.6,841.8,280.6,670,1,4,Secret Factory,1192.55,715.53,5.0098780207325015,-0.01,126.27,-684.48,-715.53,-105.23,Reallocate,Low,75.0
ORD02337,2337,2025-10-03,2025-10-10,2,CUST1852,USA,Houston,TX,42602,2,2,P749,Everlasting Gobstopper,529.87,120,232.99,296.88,1,41.446333,-90.565487,2350,7,43.97,4.42,2.47,3,0,Secret Factory_South,0.6,1410.0,335.71,977,2,1,Secret Factory,1997.5,1198.5,5.95729022877733,1.04,211.5,-965.51,-1198.5,-175.73,Reallocate,Medium,80.2
ORD02338,2338,2025-05-12,2025-05-16,0,CUST4832,USA,New York,NY,15665,1,1,P325,Kazookles,697.12,119,267.63,429.49,3,35.1175,-89.971107,1246,4,38.39,5.86,3.61,0,1,The Other Factory_East,0.8,996.8,311.5,681,1,3,Secret Factory,1059.1,847.28,3.9519608844520153,0.05,149.52,-579.65,-847.28,-124.58,Reallocate,Low,75.2
ORD02339,2339,2025-05-05,2025-05-11,0,CUST1438,USA,Houston,TX,36844,2,2,P991,Everlasting Gobstopper,565.86,208,141.98,423.88,1,41.446333,-90.565487,2145,6,25.09,2.72,2.04,3,0,Secret Factory_South,0.8,1716.0,357.5,977,2,1,Secret Factory,1823.25,1458.6,5.005218743890439,0.99,257.4,-1316.62,-1458.6,-214.0,Reallocate,Low,80.0
ORD02340,2340,2025-12-20,2025-12-24,2,CUST3618,USA,Los Angeles,CA,92256,1,3,P583,Wonka Gum,351.26,104,88.59,262.67,1,41.446333,-90.565487,551,4,25.22,3.38,2.53,1,0,Secret Factory_West,0.6,330.6,137.75,977,2,1,Secret Factory,468.35,281.01,2.9977092294356473,1.0,49.59,-192.42,-281.01,-40.82,Reallocate,Medium,80.0
ORD02341,2341,2025-04-17,2025-04-20,0,CUST2412,USA,Chicago,IL,26881,0,0,P849,Wonka Bar - Fudge Mallows,1069.1,216,308.6,760.5,0,32.881893,-111.768036,781,3,28.87,4.95,3.52,1,1,Lot's O' Nuts_Central,0.8,624.8,260.33,996,0,0,Secret Factory,663.85,531.08,3.0037421437612037,-0.0,93.72,-222.48,-531.08,-78.1,Reallocate,Low,75.0
ORD02342,2342,2025-09-29,2025-10-02,2,CUST2411,USA,New York,NY,75382,1,1,P538,Lickable Wallpaper,57.29,13,14.21,43.08,1,41.446333,-90.565487,318,3,24.8,4.41,3.31,2,0,Secret Factory_East,0.6,190.8,106.0,977,2,1,Secret Factory,270.3,162.18,2.9977092294356473,0.0,28.62,-147.97,-162.18,-23.85,Reallocate,Low,75.0
ORD02343,2343,2025-03-29,2025-04-06,3,CUST9622,USA,Los Angeles,CA,52634,0,3,P223,Wonka Bar -Scrumdiddlyumptious,412.73,170,149.93,262.8,0,32.881893,-111.768036,2068,8,36.33,2.43,1.55,3,0,Lot's O' Nuts_West,0.45,930.6,258.5,996,0,0,Secret Factory,1757.8,791.01,7.003233455938611,1.0,139.59,-641.08,-791.01,-115.82,Reallocate,Medium,80.0
ORD02344,2344,2025-10-19,2025-10-25,2,CUST6149,USA,Chicago,IL,96804,1,0,P497,Lickable Wallpaper,882.3,140,389.46,492.84,1,41.446333,-90.565487,1758,6,44.14,6.3,3.52,3,1,Secret Factory_Central,0.6,1054.8,293.0,977,2,1,Secret Factory,1494.3,896.58,5.06992192883948,0.93,158.22,-507.12,-896.58,-131.39,Reallocate,Low,79.6
ORD02345,2345,2025-09-09,2025-09-14,2,CUST6238,USA,Los Angeles,CA,85190,0,3,P633,Wonka Bar - Triple Dazzle Caramel,289.34,92,122.84,166.5,4,32.076176,-81.088371,1402,5,42.46,3.14,1.81,0,0,Wicked Choccy's_West,0.6,841.2,280.4,670,1,4,Secret Factory,1191.7,715.02,5.0098780207325015,-0.01,126.18,-592.18,-715.02,-105.16,Reallocate,Low,75.0
ORD02346,2346,2025-07-07,2025-07-15,3,CUST9371,USA,Los Angeles,CA,11566,0,3,P746,Wonka Bar - Milk Chocolate,493.34,115,117.91,375.43,4,32.076176,-81.088371,2280,8,23.9,4.29,3.26,3,0,Wicked Choccy's_West,0.45,1026.0,285.0,670,1,4,Secret Factory,1938.0,872.1,6.99197295125218,1.01,153.9,-754.19,-872.1,-127.74,Reallocate,Medium,80.0
ORD02347,2347,2025-09-18,2025-09-24,0,CUST6142,USA,Los Angeles,CA,67388,2,3,P817,Nerds,232.64,73,39.94,192.7,2,48.11914,-96.18115,2342,6,17.17,3.19,2.64,3,0,Sugar Shack_West,0.8,1873.6,390.33,1676,0,2,Secret Factory,1990.7,1592.56,5.0207487994410585,0.98,281.04,-1552.62,-1592.56,-233.71,Reallocate,Low,79.9
ORD02348,2348,2025-05-21,2025-05-27,0,CUST1220,USA,Chicago,IL,62003,2,0,P869,Nerds,854.27,271,367.44,486.83,2,48.11914,-96.18115,2107,6,43.01,3.15,1.8,3,1,Sugar Shack_Central,0.8,1685.6,351.17,1676,0,2,Secret Factory,1790.95,1432.76,5.005218743890439,0.99,252.84,-1065.32,-1432.76,-210.2,Reallocate,Low,80.0
ORD02349,2349,2025-07-01,2025-07-05,2,CUST5224,USA,New York,NY,63938,1,1,P459,Kazookles,424.13,75,125.19,298.94,3,35.1175,-89.971107,524,4,29.52,5.66,3.99,1,0,The Other Factory_East,0.6,314.4,131.0,681,1,3,Secret Factory,445.4,267.24,2.9977092294356473,1.0,47.16,-142.05,-267.24,-38.8,Reallocate,Medium,80.0
